province,confirmed,date
울산,1,2020년 05월 13일 00시
대전,0,2020년 05월 13일 00시
광주,0,2020년 05월 13일 00시
인천,2,2020년 05월 13일 00시
대구,3,2020년 05월 13일 00시
부산,3,2020년 05월 13일 00시
서울,12,2020년 05월 13일 00시
합계,26,2020년 05월 13일 00시
검역,1,2020년 05월 12일 00시
제주,0,2020년 05월 12일 00시
경남,1,2020년 05월 12일 00시
경북,1,2020년 05월 12일 00시
전남,0,2020년 05월 12일 00시
전북,0,2020년 05월 12일 00시
충남,0,2020년 05월 12일 00시
충북,0,2020년 05월 12일 00시
강원,0,2020년 05월 12일 00시
경기,8,2020년 05월 12일 00시
세종,0,2020년 05월 12일 00시
울산,0,2020년 05월 12일 00시
대전,2,2020년 05월 12일 00시
광주,0,2020년 05월 12일 00시
인천,1,2020년 05월 12일 00시
대구,1,2020년 05월 12일 00시
부산,0,2020년 05월 12일 00시
서울,12,2020년 05월 12일 00시
합계,27,2020년 05월 12일 00시
검역,3,2020년 05월 11일 00시
제주,0,2020년 05월 11일 00시
경남,0,2020년 05월 11일 00시
경북,0,2020년 05월 11일 00시
전남,0,2020년 05월 11일 00시
전북,0,2020년 05월 11일 00시
충남,0,2020년 05월 11일 00시
충북,3,2020년 05월 11일 00시
강원,1,2020년 05월 11일 00시
경기,4,2020년 05월 11일 00시
세종,1,2020년 05월 11일 00시
울산,0,2020년 05월 11일 00시
대전,0,2020년 05월 11일 00시
광주,0,2020년 05월 11일 00시
인천,3,2020년 05월 11일 00시
대구,0,2020년 05월 11일 00시
부산,0,2020년 05월 11일 00시
서울,20,2020년 05월 11일 00시
합계,35,2020년 05월 11일 00시
검역,6,2020년 5월 10일 00시
제주,1,2020년 5월 10일 00시
경남,0,2020년 5월 10일 00시
경북,0,2020년 5월 10일 00시
전남,0,2020년 5월 10일 00시
전북,0,2020년 5월 10일 00시
충남,0,2020년 5월 10일 00시
충북,2,2020년 5월 10일 00시
강원,0,2020년 5월 10일 00시
경기,6,2020년 5월 10일 00시
세종,0,2020년 5월 10일 00시
울산,0,2020년 5월 10일 00시
대전,0,2020년 5월 10일 00시
광주,0,2020년 5월 10일 00시
인천,3,2020년 5월 10일 00시
대구,2,2020년 5월 10일 00시
부산,0,2020년 5월 10일 00시
서울,14,2020년 5월 10일 00시
합계,34,2020년 5월 10일 00시
검역,0,2020년 05월 09일 00시
제주,0,2020년 05월 09일 00시
경남,0,2020년 05월 09일 00시
경북,0,2020년 05월 09일 00시
전남,0,2020년 05월 09일 00시
전북,0,2020년 05월 09일 00시
충남,0,2020년 05월 09일 00시
충북,0,2020년 05월 09일 00시
강원,0,2020년 05월 09일 00시
경기,4,2020년 05월 09일 00시
세종,0,2020년 05월 09일 00시
울산,0,2020년 05월 09일 00시
대전,0,2020년 05월 09일 00시
광주,0,2020년 05월 09일 00시
인천,1,2020년 05월 09일 00시
대구,0,2020년 05월 09일 00시
부산,1,2020년 05월 09일 00시
서울,12,2020년 05월 09일 00시
합계,18,2020년 05월 09일 00시
검역,3,2020년 05월 08일 00시
제주,0,2020년 05월 08일 00시
경남,0,2020년 05월 08일 00시
경북,0,2020년 05월 08일 00시
전남,0,2020년 05월 08일 00시
전북,1,2020년 05월 08일 00시
충남,0,2020년 05월 08일 00시
충북,1,2020년 05월 08일 00시
강원,0,2020년 05월 08일 00시
경기,2,2020년 05월 08일 00시
세종,0,2020년 05월 08일 00시
울산,0,2020년 05월 08일 00시
대전,0,2020년 05월 08일 00시
광주,0,2020년 05월 08일 00시
인천,0,2020년 05월 08일 00시
대구,3,2020년 05월 08일 00시
부산,2,2020년 05월 08일 00시
서울,0,2020년 05월 08일 00시
합계,12,2020년 05월 08일 00시
검역,1,2020년 05월 07일 00시
제주,0,2020년 05월 07일 00시
경남,0,2020년 05월 07일 00시
경북,0,2020년 05월 07일 00시
전남,0,2020년 05월 07일 00시
전북,0,2020년 05월 07일 00시
충남,0,2020년 05월 07일 00시
충북,1,2020년 05월 07일 00시
강원,0,2020년 05월 07일 00시
경기,1,2020년 05월 07일 00시
세종,0,2020년 05월 07일 00시
울산,0,2020년 05월 07일 00시
대전,1,2020년 05월 07일 00시
광주,0,2020년 05월 07일 00시
인천,0,2020년 05월 07일 00시
대구,0,2020년 05월 07일 00시
부산,0,2020년 05월 07일 00시
서울,0,2020년 05월 07일 00시
합계,4,2020년 05월 07일 00시
검역,2,2020년 05월 06일 00시
제주,0,2020년 05월 06일 00시
경남,0,2020년 05월 06일 00시
경북,0,2020년 05월 06일 00시
전남,0,2020년 05월 06일 00시
전북,0,2020년 05월 06일 00시
충남,0,2020년 05월 06일 00시
충북,0,2020년 05월 06일 00시
강원,0,2020년 05월 06일 00시
경기,0,2020년 05월 06일 00시
세종,0,2020년 05월 06일 00시
울산,0,2020년 05월 06일 00시
대전,0,2020년 05월 06일 00시
광주,0,2020년 05월 06일 00시
인천,0,2020년 05월 06일 00시
대구,0,2020년 05월 06일 00시
부산,0,2020년 05월 06일 00시
서울,0,2020년 05월 06일 00시
합계,2,2020년 05월 06일 00시
검역,2,2020년 5월 5일 00시
제주,0,2020년 5월 5일 00시
경남,0,2020년 5월 5일 00시
경북,0,2020년 5월 5일 00시
전남,0,2020년 5월 5일 00시
전북,0,2020년 5월 5일 00시
충남,0,2020년 5월 5일 00시
충북,0,2020년 5월 5일 00시
강원,0,2020년 5월 5일 00시
경기,0,2020년 5월 5일 00시
세종,0,2020년 5월 5일 00시
울산,0,2020년 5월 5일 00시
대전,0,2020년 5월 5일 00시
광주,0,2020년 5월 5일 00시
인천,1,2020년 5월 5일 00시
대구,0,2020년 5월 5일 00시
부산,0,2020년 5월 5일 00시
서울,0,2020년 5월 5일 00시
합계,3,2020년 5월 5일 00시
검역,4,2020년 05월 04일 00시
제주,0,2020년 05월 04일 00시
경남,0,2020년 05월 04일 00시
경북,0,2020년 05월 04일 00시
전남,1,2020년 05월 04일 00시
전북,0,2020년 05월 04일 00시
충남,0,2020년 05월 04일 00시
충북,0,2020년 05월 04일 00시
강원,0,2020년 05월 04일 00시
경기,1,2020년 05월 04일 00시
세종,0,2020년 05월 04일 00시
울산,1,2020년 05월 04일 00시
대전,0,2020년 05월 04일 00시
광주,0,2020년 05월 04일 00시
인천,1,2020년 05월 04일 00시
대구,0,2020년 05월 04일 00시
부산,0,2020년 05월 04일 00시
서울,0,2020년 05월 04일 00시
합계,8,2020년 05월 04일 00시
검역,5,2020년 05월 03일 00시
제주,0,2020년 05월 03일 00시
경남,0,2020년 05월 03일 00시
경북,0,2020년 05월 03일 00시
전남,0,2020년 05월 03일 00시
전북,0,2020년 05월 03일 00시
충남,0,2020년 05월 03일 00시
충북,0,2020년 05월 03일 00시
강원,0,2020년 05월 03일 00시
경기,2,2020년 05월 03일 00시
세종,0,2020년 05월 03일 00시
울산,0,2020년 05월 03일 00시
대전,0,2020년 05월 03일 00시
광주,0,2020년 05월 03일 00시
인천,0,2020년 05월 03일 00시
대구,4,2020년 05월 03일 00시
부산,0,2020년 05월 03일 00시
서울,2,2020년 05월 03일 00시
합계,13,2020년 05월 03일 00시
검역,3,2020년 05월 02일 00시
제주,0,2020년 05월 02일 00시
경남,0,2020년 05월 02일 00시
경북,0,2020년 05월 02일 00시
전남,0,2020년 05월 02일 00시
전북,0,2020년 05월 02일 00시
충남,0,2020년 05월 02일 00시
충북,0,2020년 05월 02일 00시
강원,0,2020년 05월 02일 00시
경기,0,2020년 05월 02일 00시
세종,0,2020년 05월 02일 00시
울산,0,2020년 05월 02일 00시
대전,0,2020년 05월 02일 00시
광주,0,2020년 05월 02일 00시
인천,1,2020년 05월 02일 00시
대구,0,2020년 05월 02일 00시
부산,1,2020년 05월 02일 00시
서울,1,2020년 05월 02일 00시
합계,6,2020년 05월 02일 00시
검역,4,2020년 5월 1일 00시
제주,0,2020년 5월 1일 00시
경남,0,2020년 5월 1일 00시
경북,1,2020년 5월 1일 00시
전남,0,2020년 5월 1일 00시
전북,0,2020년 5월 1일 00시
충남,0,2020년 5월 1일 00시
충북,0,2020년 5월 1일 00시
강원,0,2020년 5월 1일 00시
경기,2,2020년 5월 1일 00시
세종,0,2020년 5월 1일 00시
울산,0,2020년 5월 1일 00시
대전,0,2020년 5월 1일 00시
광주,0,2020년 5월 1일 00시
인천,1,2020년 5월 1일 00시
대구,0,2020년 5월 1일 00시
부산,0,2020년 5월 1일 00시
서울,1,2020년 5월 1일 00시
합계,9,2020년 5월 1일 00시
검역,4,2020년 4월 30일 00시
제주,0,2020년 4월 30일 00시
경남,0,2020년 4월 30일 00시
경북,0,2020년 4월 30일 00시
전남,0,2020년 4월 30일 00시
전북,0,2020년 4월 30일 00시
충남,0,2020년 4월 30일 00시
충북,0,2020년 4월 30일 00시
강원,0,2020년 4월 30일 00시
경기,0,2020년 4월 30일 00시
세종,0,2020년 4월 30일 00시
울산,0,2020년 4월 30일 00시
대전,0,2020년 4월 30일 00시
광주,0,2020년 4월 30일 00시
인천,0,2020년 4월 30일 00시
대구,0,2020년 4월 30일 00시
부산,0,2020년 4월 30일 00시
서울,0,2020년 4월 30일 00시
합계,4,2020년 4월 30일 00시
검역,3,2020년 04월 29일 00시
제주,0,2020년 04월 29일 00시
경남,0,2020년 04월 29일 00시
경북,0,2020년 04월 29일 00시
전남,0,2020년 04월 29일 00시
전북,0,2020년 04월 29일 00시
충남,1,2020년 04월 29일 00시
충북,0,2020년 04월 29일 00시
강원,0,2020년 04월 29일 00시
경기,2,2020년 04월 29일 00시
세종,0,2020년 04월 29일 00시
울산,0,2020년 04월 29일 00시
대전,0,2020년 04월 29일 00시
광주,0,2020년 04월 29일 00시
인천,0,2020년 04월 29일 00시
대구,3,2020년 04월 29일 00시
부산,0,2020년 04월 29일 00시
서울,0,2020년 04월 29일 00시
합계,9,2020년 04월 29일 00시
검역,3,2020년 04월 28일 00시
제주,0,2020년 04월 28일 00시
경남,0,2020년 04월 28일 00시
경북,1,2020년 04월 28일 00시
전남,0,2020년 04월 28일 00시
전북,0,2020년 04월 28일 00시
충남,0,2020년 04월 28일 00시
충북,0,2020년 04월 28일 00시
강원,0,2020년 04월 28일 00시
경기,3,2020년 04월 28일 00시
세종,0,2020년 04월 28일 00시
울산,0,2020년 04월 28일 00시
대전,0,2020년 04월 28일 00시
광주,0,2020년 04월 28일 00시
인천,1,2020년 04월 28일 00시
대구,2,2020년 04월 28일 00시
부산,0,2020년 04월 28일 00시
서울,4,2020년 04월 28일 00시
합계,14,2020년 04월 28일 00시
검역,5,2020년 04월 27일 00시
제주,0,2020년 04월 27일 00시
경남,0,2020년 04월 27일 00시
경북,0,2020년 04월 27일 00시
전남,0,2020년 04월 27일 00시
전북,0,2020년 04월 27일 00시
충남,1,2020년 04월 27일 00시
충북,0,2020년 04월 27일 00시
강원,0,2020년 04월 27일 00시
경기,3,2020년 04월 27일 00시
세종,0,2020년 04월 27일 00시
울산,0,2020년 04월 27일 00시
대전,0,2020년 04월 27일 00시
광주,0,2020년 04월 27일 00시
인천,0,2020년 04월 27일 00시
대구,1,2020년 04월 27일 00시
부산,0,2020년 04월 27일 00시
서울,0,2020년 04월 27일 00시
합계,10,2020년 04월 27일 00시
검역,1,2020년 04월 26일 00시
제주,0,2020년 04월 26일 00시
경남,0,2020년 04월 26일 00시
경북,0,2020년 04월 26일 00시
전남,0,2020년 04월 26일 00시
전북,1,2020년 04월 26일 00시
충남,0,2020년 04월 26일 00시
충북,0,2020년 04월 26일 00시
강원,0,2020년 04월 26일 00시
경기,6,2020년 04월 26일 00시
세종,0,2020년 04월 26일 00시
울산,0,2020년 04월 26일 00시
대전,0,2020년 04월 26일 00시
광주,0,2020년 04월 26일 00시
인천,0,2020년 04월 26일 00시
대구,1,2020년 04월 26일 00시
부산,1,2020년 04월 26일 00시
서울,0,2020년 04월 26일 00시
합계,10,2020년 04월 26일 00시
검역,4,2020년 4월 25일 00시
제주,0,2020년 4월 25일 00시
경남,0,2020년 4월 25일 00시
경북,0,2020년 4월 25일 00시
전남,0,2020년 4월 25일 00시
전북,0,2020년 4월 25일 00시
충남,0,2020년 4월 25일 00시
충북,0,2020년 4월 25일 00시
강원,0,2020년 4월 25일 00시
경기,2,2020년 4월 25일 00시
세종,0,2020년 4월 25일 00시
울산,0,2020년 4월 25일 00시
대전,0,2020년 4월 25일 00시
광주,0,2020년 4월 25일 00시
인천,0,2020년 4월 25일 00시
대구,3,2020년 4월 25일 00시
부산,0,2020년 4월 25일 00시
서울,1,2020년 4월 25일 00시
합계,10,2020년 4월 25일 00시
검역,1,2020년 04월 24일 00시
제주,0,2020년 04월 24일 00시
경남,0,2020년 04월 24일 00시
경북,1,2020년 04월 24일 00시
전남,0,2020년 04월 24일 00시
전북,0,2020년 04월 24일 00시
충남,0,2020년 04월 24일 00시
충북,0,2020년 04월 24일 00시
강원,0,2020년 04월 24일 00시
경기,1,2020년 04월 24일 00시
세종,0,2020년 04월 24일 00시
울산,0,2020년 04월 24일 00시
대전,0,2020년 04월 24일 00시
광주,0,2020년 04월 24일 00시
인천,0,2020년 04월 24일 00시
대구,2,2020년 04월 24일 00시
부산,1,2020년 04월 24일 00시
서울,0,2020년 04월 24일 00시
합계,6,2020년 04월 24일 00시
검역,2,2020년 04월 23일 00시
제주,0,2020년 04월 23일 00시
경남,0,2020년 04월 23일 00시
경북,0,2020년 04월 23일 00시
전남,0,2020년 04월 23일 00시
전북,0,2020년 04월 23일 00시
충남,0,2020년 04월 23일 00시
충북,0,2020년 04월 23일 00시
강원,0,2020년 04월 23일 00시
경기,1,2020년 04월 23일 00시
세종,0,2020년 04월 23일 00시
울산,0,2020년 04월 23일 00시
대전,0,2020년 04월 23일 00시
광주,0,2020년 04월 23일 00시
인천,0,2020년 04월 23일 00시
대구,4,2020년 04월 23일 00시
부산,1,2020년 04월 23일 00시
서울,0,2020년 04월 23일 00시
합계,8,2020년 04월 23일 00시
검역,2,2020년 04월 22일 00시
제주,0,2020년 04월 22일 00시
경남,1,2020년 04월 22일 00시
경북,2,2020년 04월 22일 00시
전남,0,2020년 04월 22일 00시
전북,0,2020년 04월 22일 00시
충남,0,2020년 04월 22일 00시
충북,0,2020년 04월 22일 00시
강원,0,2020년 04월 22일 00시
경기,0,2020년 04월 22일 00시
세종,0,2020년 04월 22일 00시
울산,0,2020년 04월 22일 00시
대전,1,2020년 04월 22일 00시
광주,0,2020년 04월 22일 00시
인천,0,2020년 04월 22일 00시
대구,1,2020년 04월 22일 00시
부산,2,2020년 04월 22일 00시
서울,2,2020년 04월 22일 00시
합계,11,2020년 04월 22일 00시
검역,3,2020년 04월 21일 00시
제주,0,2020년 04월 21일 00시
경남,0,2020년 04월 21일 00시
경북,0,2020년 04월 21일 00시
전남,0,2020년 04월 21일 00시
전북,0,2020년 04월 21일 00시
충남,0,2020년 04월 21일 00시
충북,0,2020년 04월 21일 00시
강원,0,2020년 04월 21일 00시
경기,2,2020년 04월 21일 00시
세종,0,2020년 04월 21일 00시
울산,0,2020년 04월 21일 00시
대전,0,2020년 04월 21일 00시
광주,0,2020년 04월 21일 00시
인천,0,2020년 04월 21일 00시
대구,2,2020년 04월 21일 00시
부산,0,2020년 04월 21일 00시
서울,2,2020년 04월 21일 00시
합계,9,2020년 04월 21일 00시
검역,4,2020년 04월 20일 00시
제주,0,2020년 04월 20일 00시
경남,0,2020년 04월 20일 00시
경북,2,2020년 04월 20일 00시
전남,0,2020년 04월 20일 00시
전북,0,2020년 04월 20일 00시
충남,0,2020년 04월 20일 00시
충북,0,2020년 04월 20일 00시
강원,0,2020년 04월 20일 00시
경기,2,2020년 04월 20일 00시
세종,0,2020년 04월 20일 00시
울산,1,2020년 04월 20일 00시
대전,0,2020년 04월 20일 00시
광주,0,2020년 04월 20일 00시
인천,1,2020년 04월 20일 00시
대구,1,2020년 04월 20일 00시
부산,2,2020년 04월 20일 00시
서울,0,2020년 04월 20일 00시
합계,13,2020년 04월 20일 00시
검역,2,2020년 04월 19일 00시
제주,0,2020년 04월 19일 00시
경남,0,2020년 04월 19일 00시
경북,1,2020년 04월 19일 00시
전남,0,2020년 04월 19일 00시
전북,0,2020년 04월 19일 00시
충남,0,2020년 04월 19일 00시
충북,0,2020년 04월 19일 00시
강원,0,2020년 04월 19일 00시
경기,0,2020년 04월 19일 00시
세종,0,2020년 04월 19일 00시
울산,0,2020년 04월 19일 00시
대전,0,2020년 04월 19일 00시
광주,0,2020년 04월 19일 00시
인천,1,2020년 04월 19일 00시
대구,2,2020년 04월 19일 00시
부산,0,2020년 04월 19일 00시
서울,2,2020년 04월 19일 00시
합계,8,2020년 04월 19일 00시
검역,4,2020년 4월 18일 00시
제주,0,2020년 4월 18일 00시
경남,1,2020년 4월 18일 00시
경북,2,2020년 4월 18일 00시
전남,0,2020년 4월 18일 00시
전북,0,2020년 4월 18일 00시
충남,2,2020년 4월 18일 00시
충북,0,2020년 4월 18일 00시
강원,1,2020년 4월 18일 00시
경기,4,2020년 4월 18일 00시
세종,0,2020년 4월 18일 00시
울산,0,2020년 4월 18일 00시
대전,-1,2020년 4월 18일 00시
광주,0,2020년 4월 18일 00시
인천,1,2020년 4월 18일 00시
대구,3,2020년 4월 18일 00시
부산,0,2020년 4월 18일 00시
서울,1,2020년 4월 18일 00시
합계,18,2020년 4월 18일 00시
검역,11,2020년 04월 17일 00시
제주,0,2020년 04월 17일 00시
경남,0,2020년 04월 17일 00시
경북,4,2020년 04월 17일 00시
전남,0,2020년 04월 17일 00시
전북,0,2020년 04월 17일 00시
충남,0,2020년 04월 17일 00시
충북,0,2020년 04월 17일 00시
강원,0,2020년 04월 17일 00시
경기,1,2020년 04월 17일 00시
세종,0,2020년 04월 17일 00시
울산,0,2020년 04월 17일 00시
대전,1,2020년 04월 17일 00시
광주,2,2020년 04월 17일 00시
인천,1,2020년 04월 17일 00시
대구,0,2020년 04월 17일 00시
부산,0,2020년 04월 17일 00시
서울,2,2020년 04월 17일 00시
합계,22,2020년 04월 17일 00시
검역,4,2020년 04월 16일 00시
제주,0,2020년 04월 16일 00시
경남,0,2020년 04월 16일 00시
경북,4,2020년 04월 16일 00시
전남,0,2020년 04월 16일 00시
전북,0,2020년 04월 16일 00시
충남,0,2020년 04월 16일 00시
충북,0,2020년 04월 16일 00시
강원,1,2020년 04월 16일 00시
경기,4,2020년 04월 16일 00시
세종,0,2020년 04월 16일 00시
울산,0,2020년 04월 16일 00시
대전,0,2020년 04월 16일 00시
광주,0,2020년 04월 16일 00시
인천,0,2020년 04월 16일 00시
대구,4,2020년 04월 16일 00시
부산,3,2020년 04월 16일 00시
서울,2,2020년 04월 16일 00시
합계,22,2020년 04월 16일 00시
검역,4,2020년 04월 16일 00시
제주,0,2020년 04월 16일 00시
경남,0,2020년 04월 16일 00시
경북,4,2020년 04월 16일 00시
전남,0,2020년 04월 16일 00시
전북,0,2020년 04월 16일 00시
충남,0,2020년 04월 16일 00시
충북,0,2020년 04월 16일 00시
강원,1,2020년 04월 16일 00시
경기,4,2020년 04월 16일 00시
세종,0,2020년 04월 16일 00시
울산,0,2020년 04월 16일 00시
대전,0,2020년 04월 16일 00시
광주,0,2020년 04월 16일 00시
인천,0,2020년 04월 16일 00시
대구,4,2020년 04월 16일 00시
부산,3,2020년 04월 16일 00시
서울,2,2020년 04월 16일 00시
합계,22,2020년 04월 16일 00시
검역,4,2020년 04월 15일 00시
제주,1,2020년 04월 15일 00시
경남,0,2020년 04월 15일 00시
경북,6,2020년 04월 15일 00시
전남,0,2020년 04월 15일 00시
전북,0,2020년 04월 15일 00시
충남,0,2020년 04월 15일 00시
충북,0,2020년 04월 15일 00시
강원,2,2020년 04월 15일 00시
경기,6,2020년 04월 15일 00시
세종,0,2020년 04월 15일 00시
울산,0,2020년 04월 15일 00시
대전,0,2020년 04월 15일 00시
광주,1,2020년 04월 15일 00시
인천,0,2020년 04월 15일 00시
대구,1,2020년 04월 15일 00시
부산,1,2020년 04월 15일 00시
서울,5,2020년 04월 15일 00시
합계,27,2020년 04월 15일 00시
검역,7,2020년 04월 14일 00시
제주,0,2020년 04월 14일 00시
경남,0,2020년 04월 14일 00시
경북,5,2020년 04월 14일 00시
전남,0,2020년 04월 14일 00시
전북,0,2020년 04월 14일 00시
충남,0,2020년 04월 14일 00시
충북,0,2020년 04월 14일 00시
강원,0,2020년 04월 14일 00시
경기,8,2020년 04월 14일 00시
세종,0,2020년 04월 14일 00시
울산,1,2020년 04월 14일 00시
대전,0,2020년 04월 14일 00시
광주,0,2020년 04월 14일 00시
인천,1,2020년 04월 14일 00시
대구,3,2020년 04월 14일 00시
부산,0,2020년 04월 14일 00시
서울,2,2020년 04월 14일 00시
합계,27,2020년 04월 14일 00시
검역,6,2020년 04월 13일 00시
제주,0,2020년 04월 13일 00시
경남,0,2020년 04월 13일 00시
경북,4,2020년 04월 13일 00시
전남,0,2020년 04월 13일 00시
전북,0,2020년 04월 13일 00시
충남,0,2020년 04월 13일 00시
충북,0,2020년 04월 13일 00시
강원,0,2020년 04월 13일 00시
경기,3,2020년 04월 13일 00시
세종,0,2020년 04월 13일 00시
울산,0,2020년 04월 13일 00시
대전,0,2020년 04월 13일 00시
광주,0,2020년 04월 13일 00시
인천,1,2020년 04월 13일 00시
대구,3,2020년 04월 13일 00시
부산,0,2020년 04월 13일 00시
서울,8,2020년 04월 13일 00시
합계,25,2020년 04월 13일 00시
검역,18,2020년 4월 12일 00시
제주,0,2020년 4월 12일 00시
경남,0,2020년 4월 12일 00시
경북,3,2020년 4월 12일 00시
전남,0,2020년 4월 12일 00시
전북,0,2020년 4월 12일 00시
충남,1,2020년 4월 12일 00시
충북,0,2020년 4월 12일 00시
강원,0,2020년 4월 12일 00시
경기,4,2020년 4월 12일 00시
세종,0,2020년 4월 12일 00시
울산,0,2020년 4월 12일 00시
대전,0,2020년 4월 12일 00시
광주,0,2020년 4월 12일 00시
인천,1,2020년 4월 12일 00시
대구,2,2020년 4월 12일 00시
부산,0,2020년 4월 12일 00시
서울,3,2020년 4월 12일 00시
합계,32,2020년 4월 12일 00시
검역,18,2020년 4월 12일 00시
제주,0,2020년 4월 12일 00시
경남,0,2020년 4월 12일 00시
경북,3,2020년 4월 12일 00시
전남,0,2020년 4월 12일 00시
전북,0,2020년 4월 12일 00시
충남,1,2020년 4월 12일 00시
충북,0,2020년 4월 12일 00시
강원,0,2020년 4월 12일 00시
경기,4,2020년 4월 12일 00시
세종,0,2020년 4월 12일 00시
울산,0,2020년 4월 12일 00시
대전,0,2020년 4월 12일 00시
광주,0,2020년 4월 12일 00시
인천,1,2020년 4월 12일 00시
대구,2,2020년 4월 12일 00시
부산,0,2020년 4월 12일 00시
서울,3,2020년 4월 12일 00시
합계,32,2020년 4월 12일 00시
검역,18,2020년 4월 12일 00시
제주,0,2020년 4월 12일 00시
경남,0,2020년 4월 12일 00시
경북,3,2020년 4월 12일 00시
전남,0,2020년 4월 12일 00시
전북,0,2020년 4월 12일 00시
충남,1,2020년 4월 12일 00시
충북,0,2020년 4월 12일 00시
강원,0,2020년 4월 12일 00시
경기,4,2020년 4월 12일 00시
세종,0,2020년 4월 12일 00시
울산,0,2020년 4월 12일 00시
대전,0,2020년 4월 12일 00시
광주,0,2020년 4월 12일 00시
인천,1,2020년 4월 12일 00시
대구,2,2020년 4월 12일 00시
부산,0,2020년 4월 12일 00시
서울,3,2020년 4월 12일 00시
합계,32,2020년 4월 12일 00시
검역,18,2020년 4월 12일 00시
제주,0,2020년 4월 12일 00시
경남,0,2020년 4월 12일 00시
경북,3,2020년 4월 12일 00시
전남,0,2020년 4월 12일 00시
전북,0,2020년 4월 12일 00시
충남,1,2020년 4월 12일 00시
충북,0,2020년 4월 12일 00시
강원,0,2020년 4월 12일 00시
경기,4,2020년 4월 12일 00시
세종,0,2020년 4월 12일 00시
울산,0,2020년 4월 12일 00시
대전,0,2020년 4월 12일 00시
광주,0,2020년 4월 12일 00시
인천,1,2020년 4월 12일 00시
대구,2,2020년 4월 12일 00시
부산,0,2020년 4월 12일 00시
서울,3,2020년 4월 12일 00시
합계,32,2020년 4월 12일 00시
검역,6,2020년 04월 11일 00시
제주,0,2020년 04월 11일 00시
경남,0,2020년 04월 11일 00시
경북,3,2020년 04월 11일 00시
전남,0,2020년 04월 11일 00시
전북,0,2020년 04월 11일 00시
충남,0,2020년 04월 11일 00시
충북,0,2020년 04월 11일 00시
강원,0,2020년 04월 11일 00시
경기,9,2020년 04월 11일 00시
세종,0,2020년 04월 11일 00시
울산,1,2020년 04월 11일 00시
대전,0,2020년 04월 11일 00시
광주,0,2020년 04월 11일 00시
인천,0,2020년 04월 11일 00시
대구,7,2020년 04월 11일 00시
부산,0,2020년 04월 11일 00시
서울,4,2020년 04월 11일 00시
합계,30,2020년 04월 11일 00시
검역,4,2020년 04월 10일 00시
제주,0,2020년 04월 10일 00시
경남,0,2020년 04월 10일 00시
경북,7,2020년 04월 10일 00시
전남,0,2020년 04월 10일 00시
전북,0,2020년 04월 10일 00시
충남,0,2020년 04월 10일 00시
충북,0,2020년 04월 10일 00시
강원,0,2020년 04월 10일 00시
경기,9,2020년 04월 10일 00시
세종,0,2020년 04월 10일 00시
울산,0,2020년 04월 10일 00시
대전,0,2020년 04월 10일 00시
광주,0,2020년 04월 10일 00시
인천,1,2020년 04월 10일 00시
대구,0,2020년 04월 10일 00시
부산,1,2020년 04월 10일 00시
서울,5,2020년 04월 10일 00시
합계,27,2020년 04월 10일 00시
검역,4,2020년 04월 10일 00시
제주,0,2020년 04월 10일 00시
경남,0,2020년 04월 10일 00시
경북,7,2020년 04월 10일 00시
전남,0,2020년 04월 10일 00시
전북,0,2020년 04월 10일 00시
충남,0,2020년 04월 10일 00시
충북,0,2020년 04월 10일 00시
강원,0,2020년 04월 10일 00시
경기,9,2020년 04월 10일 00시
세종,0,2020년 04월 10일 00시
울산,0,2020년 04월 10일 00시
대전,0,2020년 04월 10일 00시
광주,0,2020년 04월 10일 00시
인천,1,2020년 04월 10일 00시
대구,0,2020년 04월 10일 00시
부산,1,2020년 04월 10일 00시
서울,5,2020년 04월 10일 00시
합계,27,2020년 04월 10일 00시
검역,10,2020년 4월 09일 00시
제주,0,2020년 4월 09일 00시
경남,2,2020년 4월 09일 00시
경북,0,2020년 4월 09일 00시
전남,0,2020년 4월 09일 00시
전북,0,2020년 4월 09일 00시
충남,1,2020년 4월 09일 00시
충북,0,2020년 4월 09일 00시
강원,0,2020년 4월 09일 00시
경기,10,2020년 4월 09일 00시
세종,0,2020년 4월 09일 00시
울산,0,2020년 4월 09일 00시
대전,0,2020년 4월 09일 00시
광주,0,2020년 4월 09일 00시
