province,confirmed,date
인천,0,2020년 4월 09일 00시
대구,4,2020년 4월 09일 00시
부산,0,2020년 4월 09일 00시
서울,12,2020년 4월 09일 00시
합계,39,2020년 4월 09일 00시
검역,10,2020년 4월 09일 00시
제주,0,2020년 4월 09일 00시
경남,2,2020년 4월 09일 00시
경북,0,2020년 4월 09일 00시
전남,0,2020년 4월 09일 00시
전북,0,2020년 4월 09일 00시
충남,1,2020년 4월 09일 00시
충북,0,2020년 4월 09일 00시
강원,0,2020년 4월 09일 00시
경기,10,2020년 4월 09일 00시
세종,0,2020년 4월 09일 00시
울산,0,2020년 4월 09일 00시
대전,0,2020년 4월 09일 00시
광주,0,2020년 4월 09일 00시
인천,0,2020년 4월 09일 00시
대구,4,2020년 4월 09일 00시
부산,0,2020년 4월 09일 00시
서울,12,2020년 4월 09일 00시
합계,39,2020년 4월 09일 00시
검역,10,2020년 4월 08일 00시
제주,0,2020년 4월 08일 00시
경남,2,2020년 4월 08일 00시
경북,0,2020년 4월 08일 00시
전남,0,2020년 4월 08일 00시
전북,0,2020년 4월 08일 00시
충남,1,2020년 4월 08일 00시
충북,0,2020년 4월 08일 00시
강원,0,2020년 4월 08일 00시
경기,10,2020년 4월 08일 00시
세종,0,2020년 4월 08일 00시
울산,0,2020년 4월 08일 00시
대전,0,2020년 4월 08일 00시
광주,0,2020년 4월 08일 00시
인천,0,2020년 4월 08일 00시
대구,4,2020년 4월 08일 00시
부산,0,2020년 4월 08일 00시
서울,12,2020년 4월 08일 00시
합계,39,2020년 4월 08일 00시
검역,10,2020년 04월 09일 00시
제주,0,2020년 04월 09일 00시
경남,2,2020년 04월 09일 00시
경북,0,2020년 04월 09일 00시
전남,0,2020년 04월 09일 00시
전북,0,2020년 04월 09일 00시
충남,1,2020년 04월 09일 00시
충북,0,2020년 04월 09일 00시
강원,0,2020년 04월 09일 00시
경기,10,2020년 04월 09일 00시
세종,0,2020년 04월 09일 00시
울산,0,2020년 04월 09일 00시
대전,0,2020년 04월 09일 00시
광주,0,2020년 04월 09일 00시
인천,0,2020년 04월 09일 00시
대구,4,2020년 04월 09일 00시
부산,0,2020년 04월 09일 00시
서울,12,2020년 04월 09일 00시
합계,39,2020년 04월 09일 00시
검역,14,2020년 04월 08일 00시
제주,0,2020년 04월 08일 00시
경남,1,2020년 04월 08일 00시
경북,3,2020년 04월 08일 00시
전남,0,2020년 04월 08일 00시
전북,1,2020년 04월 08일 00시
충남,0,2020년 04월 08일 00시
충북,0,2020년 04월 08일 00시
강원,2,2020년 04월 08일 00시
경기,6,2020년 04월 08일 00시
세종,0,2020년 04월 08일 00시
울산,0,2020년 04월 08일 00시
대전,0,2020년 04월 08일 00시
광주,0,2020년 04월 08일 00시
인천,4,2020년 04월 08일 00시
대구,9,2020년 04월 08일 00시
부산,2,2020년 04월 08일 00시
서울,11,2020년 04월 08일 00시
합계,53,2020년 04월 08일 00시
검역,14,2020년 04월 07일 00시
제주,0,2020년 04월 07일 00시
경남,1,2020년 04월 07일 00시
경북,1,2020년 04월 07일 00시
전남,0,2020년 04월 07일 00시
전북,0,2020년 04월 07일 00시
충남,1,2020년 04월 07일 00시
충북,0,2020년 04월 07일 00시
강원,2,2020년 04월 07일 00시
경기,10,2020년 04월 07일 00시
세종,0,2020년 04월 07일 00시
울산,0,2020년 04월 07일 00시
대전,0,2020년 04월 07일 00시
광주,0,2020년 04월 07일 00시
인천,0,2020년 04월 07일 00시
대구,13,2020년 04월 07일 00시
부산,1,2020년 04월 07일 00시
서울,4,2020년 04월 07일 00시
합계,47,2020년 04월 07일 00시
검역,7,2020년 04월 06일 00시
제주,0,2020년 04월 06일 00시
경남,2,2020년 04월 06일 00시
경북,2,2020년 04월 06일 00시
전남,0,2020년 04월 06일 00시
전북,0,2020년 04월 06일 00시
충남,1,2020년 04월 06일 00시
충북,0,2020년 04월 06일 00시
강원,0,2020년 04월 06일 00시
경기,8,2020년 04월 06일 00시
세종,0,2020년 04월 06일 00시
울산,0,2020년 04월 06일 00시
대전,2,2020년 04월 06일 00시
광주,0,2020년 04월 06일 00시
인천,1,2020년 04월 06일 00시
대구,13,2020년 04월 06일 00시
부산,0,2020년 04월 06일 00시
서울,11,2020년 04월 06일 00시
합계,47,2020년 04월 06일 00시
검역,24,2020년 04월 05일 00시
제주,3,2020년 04월 05일 00시
경남,1,2020년 04월 05일 00시
경북,4,2020년 04월 05일 00시
전남,0,2020년 04월 05일 00시
전북,1,2020년 04월 05일 00시
충남,0,2020년 04월 05일 00시
충북,0,2020년 04월 05일 00시
강원,3,2020년 04월 05일 00시
경기,10,2020년 04월 05일 00시
세종,0,2020년 04월 05일 00시
울산,0,2020년 04월 05일 00시
대전,1,2020년 04월 05일 00시
광주,1,2020년 04월 05일 00시
인천,2,2020년 04월 05일 00시
대구,7,2020년 04월 05일 00시
부산,0,2020년 04월 05일 00시
서울,24,2020년 04월 05일 00시
합계,81,2020년 04월 05일 00시
검역,15,2020년 04월 04일 00시
제주,0,2020년 04월 04일 00시
경남,1,2020년 04월 04일 00시
경북,1,2020년 04월 04일 00시
전남,0,2020년 04월 04일 00시
전북,0,2020년 04월 04일 00시
충남,1,2020년 04월 04일 00시
충북,0,2020년 04월 04일 00시
강원,1,2020년 04월 04일 00시
경기,23,2020년 04월 04일 00시
세종,0,2020년 04월 04일 00시
울산,0,2020년 04월 04일 00시
대전,0,2020년 04월 04일 00시
광주,0,2020년 04월 04일 00시
인천,3,2020년 04월 04일 00시
대구,27,2020년 04월 04일 00시
부산,0,2020년 04월 04일 00시
서울,22,2020년 04월 04일 00시
합계,94,2020년 04월 04일 00시
검역,22,2020년 04월 03일 00시
제주,0,2020년 04월 03일 00시
경남,1,2020년 04월 03일 00시
경북,5,2020년 04월 03일 00시
전남,1,2020년 04월 03일 00시
전북,1,2020년 04월 03일 00시
충남,1,2020년 04월 03일 00시
충북,1,2020년 04월 03일 00시
강원,2,2020년 04월 03일 00시
경기,23,2020년 04월 03일 00시
세종,0,2020년 04월 03일 00시
울산,0,2020년 04월 03일 00시
대전,0,2020년 04월 03일 00시
광주,1,2020년 04월 03일 00시
인천,1,2020년 04월 03일 00시
대구,9,2020년 04월 03일 00시
부산,0,2020년 04월 03일 00시
서울,18,2020년 04월 03일 00시
합계,86,2020년 04월 03일 00시
검역,18,2020년 04월 02일 00시
제주,0,2020년 04월 02일 00시
경남,6,2020년 04월 02일 00시
경북,2,2020년 04월 02일 00시
전남,2,2020년 04월 02일 00시
전북,0,2020년 04월 02일 00시
충남,2,2020년 04월 02일 00시
충북,0,2020년 04월 02일 00시
강원,1,2020년 04월 02일 00시
경기,17,2020년 04월 02일 00시
세종,0,2020년 04월 02일 00시
울산,1,2020년 04월 02일 00시
대전,0,2020년 04월 02일 00시
광주,1,2020년 04월 02일 00시
인천,4,2020년 04월 02일 00시
대구,21,2020년 04월 02일 00시
부산,0,2020년 04월 02일 00시
서울,14,2020년 04월 02일 00시
합계,89,2020년 04월 02일 00시
검역,7,2020년 04월 01일 00시
제주,0,2020년 04월 01일 00시
경남,4,2020년 04월 01일 00시
경북,2,2020년 04월 01일 00시
전남,3,2020년 04월 01일 00시
전북,1,2020년 04월 01일 00시
충남,3,2020년 04월 01일 00시
충북,0,2020년 04월 01일 00시
강원,2,2020년 04월 01일 00시
경기,23,2020년 04월 01일 00시
세종,0,2020년 04월 01일 00시
울산,0,2020년 04월 01일 00시
대전,0,2020년 04월 01일 00시
광주,4,2020년 04월 01일 00시
인천,5,2020년 04월 01일 00시
대구,20,2020년 04월 01일 00시
부산,3,2020년 04월 01일 00시
서울,24,2020년 04월 01일 00시
합계,101,2020년 04월 01일 00시
검역,15,2020년 03월 31일 00시
제주,0,2020년 03월 31일 00시
경남,1,2020년 03월 31일 00시
경북,2,2020년 03월 31일 00시
전남,0,2020년 03월 31일 00시
전북,0,2020년 03월 31일 00시
충남,1,2020년 03월 31일 00시
충북,0,2020년 03월 31일 00시
강원,0,2020년 03월 31일 00시
경기,13,2020년 03월 31일 00시
세종,0,2020년 03월 31일 00시
울산,0,2020년 03월 31일 00시
대전,2,2020년 03월 31일 00시
광주,0,2020년 03월 31일 00시
인천,6,2020년 03월 31일 00시
대구,60,2020년 03월 31일 00시
부산,1,2020년 03월 31일 00시
서울,24,2020년 03월 31일 00시
합계,125,2020년 03월 31일 00시
검역,13,2020년 03월 30일 00시
제주,1,2020년 03월 30일 00시
경남,1,2020년 03월 30일 00시
경북,11,2020년 03월 30일 00시
전남,0,2020년 03월 30일 00시
전북,1,2020년 03월 30일 00시
충남,0,2020년 03월 30일 00시
충북,3,2020년 03월 30일 00시
강원,2,2020년 03월 30일 00시
경기,15,2020년 03월 30일 00시
세종,0,2020년 03월 30일 00시
울산,0,2020년 03월 30일 00시
대전,0,2020년 03월 30일 00시
광주,0,2020년 03월 30일 00시
인천,0,2020년 03월 30일 00시
대구,14,2020년 03월 30일 00시
부산,1,2020년 03월 30일 00시
서울,16,2020년 03월 30일 00시
합계,78,2020년 03월 30일 00시
검역,21,2020년 03월 29일 00시
제주,0,2020년 03월 29일 00시
경남,3,2020년 03월 29일 00시
경북,2,2020년 03월 29일 00시
전남,1,2020년 03월 29일 00시
전북,2,2020년 03월 29일 00시
충남,1,2020년 03월 29일 00시
충북,0,2020년 03월 29일 00시
강원,2,2020년 03월 29일 00시
경기,15,2020년 03월 29일 00시
세종,2,2020년 03월 29일 00시
울산,0,2020년 03월 29일 00시
대전,3,2020년 03월 29일 00시
광주,0,2020년 03월 29일 00시
인천,7,2020년 03월 29일 00시
대구,23,2020년 03월 29일 00시
부산,3,2020년 03월 29일 00시
서울,20,2020년 03월 29일 00시
합계,105,2020년 03월 29일 00시
검역,24,2020년 03월 28일 00시
제주,1,2020년 03월 28일 00시
경남,0,2020년 03월 28일 00시
경북,2,2020년 03월 28일 00시
전남,0,2020년 03월 28일 00시
전북,0,2020년 03월 28일 00시
충남,2,2020년 03월 28일 00시
충북,0,2020년 03월 28일 00시
강원,1,2020년 03월 28일 00시
경기,21,2020년 03월 28일 00시
세종,0,2020년 03월 28일 00시
울산,0,2020년 03월 28일 00시
대전,0,2020년 03월 28일 00시
광주,0,2020년 03월 28일 00시
인천,5,2020년 03월 28일 00시
대구,71,2020년 03월 28일 00시
부산,1,2020년 03월 28일 00시
서울,18,2020년 03월 28일 00시
합계,146,2020년 03월 28일 00시
검역,13,2020년 3월 27일 00시
제주,1,2020년 3월 27일 00시
경남,1,2020년 3월 27일 00시
경북,9,2020년 3월 27일 00시
전남,0,2020년 3월 27일 00시
전북,0,2020년 3월 27일 00시
충남,0,2020년 3월 27일 00시
충북,2,2020년 3월 27일 00시
강원,0,2020년 3월 27일 00시
경기,11,2020년 3월 27일 00시
세종,0,2020년 3월 27일 00시
울산,2,2020년 3월 27일 00시
대전,1,2020년 3월 27일 00시
광주,1,2020년 3월 27일 00시
인천,3,2020년 3월 27일 00시
대구,34,2020년 3월 27일 00시
부산,1,2020년 3월 27일 00시
서울,12,2020년 3월 27일 00시
합계,91,2020년 3월 27일 00시
검역,30,2020년 3월 26일 00시
제주,0,2020년 3월 26일 00시
경남,0,2020년 3월 26일 00시
경북,12,2020년 3월 26일 00시
전남,0,2020년 3월 26일 00시
전북,0,2020년 3월 26일 00시
충남,1,2020년 3월 26일 00시
충북,1,2020년 3월 26일 00시
강원,0,2020년 3월 26일 00시
경기,14,2020년 3월 26일 00시
세종,0,2020년 3월 26일 00시
울산,0,2020년 3월 26일 00시
대전,6,2020년 3월 26일 00시
광주,0,2020년 3월 26일 00시
인천,1,2020년 3월 26일 00시
대구,26,2020년 3월 26일 00시
부산,0,2020년 3월 26일 00시
서울,13,2020년 3월 26일 00시
합계,104,2020년 3월 26일 00시
검역,34,2020년 3월 25일 00시
제주,2,2020년 3월 25일 00시
경남,0,2020년 3월 25일 00시
경북,5,2020년 3월 25일 00시
전남,2,2020년 3월 25일 00시
전북,0,2020년 3월 25일 00시
충남,3,2020년 3월 25일 00시
충북,0,2020년 3월 25일 00시
강원,1,2020년 3월 25일 00시
경기,21,2020년 3월 25일 00시
세종,2,2020년 3월 25일 00시
울산,1,2020년 3월 25일 00시
대전,0,2020년 3월 25일 00시
광주,0,2020년 3월 25일 00시
인천,1,2020년 3월 25일 00시
대구,14,2020년 3월 25일 00시
부산,1,2020년 3월 25일 00시
서울,13,2020년 3월 25일 00시
합계,100,2020년 3월 25일 00시
검역,20,2020년 3월 24일 00시
제주,0,2020년 3월 24일 00시
경남,1,2020년 3월 24일 00시
경북,1,2020년 3월 24일 00시
전남,0,2020년 3월 24일 00시
전북,0,2020년 3월 24일 00시
충남,0,2020년 3월 24일 00시
충북,1,2020년 3월 24일 00시
강원,0,2020년 3월 24일 00시
경기,15,2020년 3월 24일 00시
세종,0,2020년 3월 24일 00시
울산,0,2020년 3월 24일 00시
대전,0,2020년 3월 24일 00시
광주,0,2020년 3월 24일 00시
인천,1,2020년 3월 24일 00시
대구,31,2020년 3월 24일 00시
부산,2,2020년 3월 24일 00시
서울,4,2020년 3월 24일 00시
합계,76,2020년 3월 24일 00시
검역,13,2020년 3월 23일 00시
제주,0,2020년 3월 23일 00시
경남,1,2020년 3월 23일 00시
경북,2,2020년 3월 23일 00시
전남,0,2020년 3월 23일 00시
전북,0,2020년 3월 23일 00시
충남,0,2020년 3월 23일 00시
충북,2,2020년 3월 23일 00시
강원,0,2020년 3월 23일 00시
경기,14,2020년 3월 23일 00시
세종,1,2020년 3월 23일 00시
울산,0,2020년 3월 23일 00시
대전,0,2020년 3월 23일 00시
광주,0,2020년 3월 23일 00시
인천,0,2020년 3월 23일 00시
대구,24,2020년 3월 23일 00시
부산,1,2020년 3월 23일 00시
서울,6,2020년 3월 23일 00시
합계,64,2020년 3월 23일 00시
검역,11,2020년 3월 22일 00시
제주,0,2020년 3월 22일 00시
경남,1,2020년 3월 22일 00시
경북,11,2020년 3월 22일 00시
전남,1,2020년 3월 22일 00시
전북,0,2020년 3월 22일 00시
충남,1,2020년 3월 22일 00시
충북,1,2020년 3월 22일 00시
강원,0,2020년 3월 22일 00시
경기,16,2020년 3월 22일 00시
세종,0,2020년 3월 22일 00시
울산,0,2020년 3월 22일 00시
대전,2,2020년 3월 22일 00시
광주,1,2020년 3월 22일 00시
인천,0,2020년 3월 22일 00시
대구,43,2020년 3월 22일 00시
부산,0,2020년 3월 22일 00시
서울,10,2020년 3월 22일 00시
합계,98,2020년 3월 22일 00시
검역,6,2020년 3월 21일 00시
제주,0,2020년 3월 21일 00시
경남,0,2020년 3월 21일 00시
경북,40,2020년 3월 21일 00시
전남,0,2020년 3월 21일 00시
전북,0,2020년 3월 21일 00시
충남,0,2020년 3월 21일 00시
충북,1,2020년 3월 21일 00시
강원,0,2020년 3월 21일 00시
경기,12,2020년 3월 21일 00시
세종,0,2020년 3월 21일 00시
울산,0,2020년 3월 21일 00시
대전,0,2020년 3월 21일 00시
광주,0,2020년 3월 21일 00시
인천,4,2020년 3월 21일 00시
대구,69,2020년 3월 21일 00시
부산,0,2020년 3월 21일 00시
서울,15,2020년 3월 21일 00시
합계,147,2020년 3월 21일 00시
검역,1,2020년 3월 20일 00시
제주,0,2020년 3월 20일 00시
경남,1,2020년 3월 20일 00시
경북,13,2020년 3월 20일 00시
전남,0,2020년 3월 20일 00시
전북,0,2020년 3월 20일 00시
충남,1,2020년 3월 20일 00시
충북,0,2020년 3월 20일 00시
강원,0,2020년 3월 20일 00시
경기,14,2020년 3월 20일 00시
세종,0,2020년 3월 20일 00시
울산,0,2020년 3월 20일 00시
대전,0,2020년 3월 20일 00시
광주,1,2020년 3월 20일 00시
인천,4,2020년 3월 20일 00시
대구,34,2020년 3월 20일 00시
부산,1,2020년 3월 20일 00시
서울,17,2020년 3월 20일 00시
합계,87,2020년 3월 20일 00시
검역,5,2020년 3월 19일 00시
제주,0,2020년 3월 19일 00시
경남,0,2020년 3월 19일 00시
경북,12,2020년 3월 19일 00시
전남,0,2020년 3월 19일 00시
전북,1,2020년 3월 19일 00시
충남,0,2020년 3월 19일 00시
충북,1,2020년 3월 19일 00시
강원,0,2020년 3월 19일 00시
경기,18,2020년 3월 19일 00시
세종,0,2020년 3월 19일 00시
울산,6,2020년 3월 19일 00시
대전,0,2020년 3월 19일 00시
광주,0,2020년 3월 19일 00시
인천,0,2020년 3월 19일 00시
대구,97,2020년 3월 19일 00시
부산,0,2020년 3월 19일 00시
서울,12,2020년 3월 19일 00시
합계,152,2020년 3월 19일 00시
검역,5,2020년 3월 18일 00시
제주,0,2020년 3월 18일 00시
경남,0,2020년 3월 18일 00시
경북,9,2020년 3월 18일 00시
전남,1,2020년 3월 18일 00시
전북,2,2020년 3월 18일 00시
충남,3,2020년 3월 18일 00시
충북,1,2020년 3월 18일 00시
강원,1,2020년 3월 18일 00시
경기,15,2020년 3월 18일 00시
세종,1,2020년 3월 18일 00시
울산,2,2020년 3월 18일 00시
대전,0,2020년 3월 18일 00시
광주,1,2020년 3월 18일 00시
인천,1,2020년 3월 18일 00시
대구,46,2020년 3월 18일 00시
부산,0,2020년 3월 18일 00시
서울,5,2020년 3월 18일 00시
합계,93,2020년 3월 18일 00시
검역,2,2020년 3월 17일 00시
제주,0,2020년 3월 17일 00시
경남,1,2020년 3월 17일 00시
경북,5,2020년 3월 17일 00시
전남,0,2020년 3월 17일 00시
전북,0,2020년 3월 17일 00시
충남,0,2020년 3월 17일 00시
충북,0,2020년 3월 17일 00시
강원,0,2020년 3월 17일 00시
경기,31,2020년 3월 17일 00시
세종,0,2020년 3월 17일 00시
울산,0,2020년 3월 17일 00시
대전,0,2020년 3월 17일 00시
광주,0,2020년 3월 17일 00시
인천,1,2020년 3월 17일 00시
대구,32,2020년 3월 17일 00시
부산,0,2020년 3월 17일 00시
서울,12,2020년 3월 17일 00시
합계,84,2020년 3월 17일 00시
검역,4,2020년 3월 16일 00시
제주,0,2020년 3월 16일 00시
경남,0,2020년 3월 16일 00시
경북,7,2020년 3월 16일 00시
전남,0,2020년 3월 16일 00시
전북,0,2020년 3월 16일 00시
충남,0,2020년 3월 16일 00시
충북,0,2020년 3월 16일 00시
강원,0,2020년 3월 16일 00시
경기,20,2020년 3월 16일 00시
세종,1,2020년 3월 16일 00시
울산,0,2020년 3월 16일 00시
대전,0,2020년 3월 16일 00시
광주,0,2020년 3월 16일 00시
인천,0,2020년 3월 16일 00시
대구,35,2020년 3월 16일 00시
부산,1,2020년 3월 16일 00시
서울,6,2020년 3월 16일 00시
합계,74,2020년 3월 16일 00시
제주,0,2020년 3월 15일 00시
경남,0,2020년 3월 15일 00시
경북,4,2020년 3월 15일 00시
전남,0,2020년 3월 15일 00시
전북,0,2020년 3월 15일 00시
충남,0,2020년 3월 15일 00시
충북,3,2020년 3월 15일 00시
강원,0,2020년 3월 15일 00시
경기,11,2020년 3월 15일 00시
세종,1,2020년 3월 15일 00시
울산,1,2020년 3월 15일 00시
대전,0,2020년 3월 15일 00시
광주,1,2020년 3월 15일 00시
인천,2,2020년 3월 15일 00시
대구,41,2020년 3월 15일 00시
부산,3,2020년 3월 15일 00시
서울,9,2020년 3월 15일 00시
합계,76,2020년 3월 15일 00시
제주,0,2020년 3월 14일 00시
경남,0,2020년 3월 14일 00시
경북,6,2020년 3월 14일 00시
전남,0,2020년 3월 14일 00시
전북,0,2020년 3월 14일 00시
충남,0,2020년 3월 14일 00시
충북,1,2020년 3월 14일 00시
강원,0,2020년 3월 14일 00시
경기,15,2020년 3월 14일 00시
세종,6,2020년 3월 14일 00시
울산,0,2020년 3월 14일 00시
대전,0,2020년 3월 14일 00시
광주,0,2020년 3월 14일 00시
인천,1,2020년 3월 14일 00시
대구,62,2020년 3월 14일 00시
부산,3,2020년 3월 14일 00시
서울,13,2020년 3월 14일 00시
합계,107,2020년 3월 14일 00시
제주,0,2020년 3월 13일 00시
경남,0,2020년 3월 13일 00시
경북,4,2020년 3월 13일 00시
전남,0,2020년 3월 13일 00시
전북,0,2020년 3월 13일 00시
충남,1,2020년 3월 13일 00시
충북,0,2020년 3월 13일 00시
강원,0,2020년 3월 13일 00시
경기,7,2020년 3월 13일 00시
세종,17,2020년 3월 13일 00시
울산,2,2020년 3월 13일 00시
대전,2,2020년 3월 13일 00시
광주,0,2020년 3월 13일 00시
인천,2,2020년 3월 13일 00시
대구,61,2020년 3월 13일 00시
부산,1,2020년 3월 13일 00시
서울,13,2020년 3월 13일 00시
합계,110,2020년 3월 13일 00시
제주,0,2020년 3월 12일 00시
경남,1,2020년 3월 12일 00시
경북,8,2020년 3월 12일 00시
전남,0,2020년 3월 12일 00시
전북,0,2020년 3월 12일 00시
충남,2,2020년 3월 12일 00시
충북,0,2020년 3월 12일 00시
강원,0,2020년 3월 12일 00시
경기,3,2020년 3월 12일 00시
세종,5,2020년 3월 12일 00시
울산,0,2020년 3월 12일 00시
대전,2,2020년 3월 12일 00시
광주,0,2020년 3월 12일 00시
인천,0,2020년 3월 12일 00시
대구,73,2020년 3월 12일 00시
부산,1,2020년 3월 12일 00시
서울,19,2020년 3월 12일 00시
합계,114,2020년 3월 12일 00시
제주,0,2020년 3월 11일 00시
경남,1,2020년 3월 11일 00시
경북,18,2020년 3월 11일 00시
전남,0,2020년 3월 11일 00시
전북,0,2020년 3월 11일 00시
충남,8,2020년 3월 11일 00시
충북,2,2020년 3월 11일 00시
강원,1,2020년 3월 11일 00시
경기,12,2020년 3월 11일 00시
세종,2,2020년 3월 11일 00시
울산,1,2020년 3월 11일 00시
대전,0,2020년 3월 11일 00시
광주,0,2020년 3월 11일 00시
인천,12,2020년 3월 11일 00시
대구,131,2020년 3월 11일 00시
부산,2,2020년 3월 11일 00시
서울,52,2020년 3월 11일 00시
합계,242,2020년 3월 11일 00시
제주,0,2020년 3월 10일 00시
경남,0,2020년 3월 10일 00시
경북,10,2020년 3월 10일 00시
전남,0,2020년 3월 10일 00시
전북,0,2020년 3월 10일 00시
충남,2,2020년 3월 10일 00시
충북,0,2020년 3월 10일 00시
강원,0,2020년 3월 10일 00시
경기,11,2020년 3월 10일 00시
세종,2,2020년 3월 10일 00시
울산,0,2020년 3월 10일 00시
대전,-1,2020년 3월 10일 00시
광주,0,2020년 3월 10일 00시
인천,4,2020년 3월 10일 00시
대구,92,2020년 3월 10일 00시
부산,0,2020년 3월 10일 00시
서울,11,2020년 3월 10일 00시
합계,131,2020년 3월 10일 00시
제주,0,2020년 3월 9일 00시
경남,0,2020년 3월 9일 00시
경북,26,2020년 3월 9일 00시
전남,0,2020년 3월 9일 00시
전북,0,2020년 3월 9일 00시
충남,4,2020년 3월 9일 00시
충북,1,2020년 3월 9일 00시
강원,1,2020년 3월 9일 00시
경기,11,2020년 3월 9일 00시
세종,3,2020년 3월 9일 00시
울산,0,2020년 3월 9일 00시
대전,1,2020년 3월 9일 00시
광주,2,2020년 3월 9일 00시
인천,0,2020년 3월 9일 00시
대구,190,2020년 3월 9일 00시
부산,-1,2020년 3월 9일 00시
서울,10,2020년 3월 9일 00시
합계,248,2020년 3월 9일 00시
제주,0,2020년 3월 8일 00시
경남,1,2020년 3월 8일 00시
경북,32,2020년 3월 8일 00시
전남,0,2020년 3월 8일 00시
전북,0,2020년 3월 8일 00시
충남,6,2020년 3월 8일 00시
충북,4,2020년 3월 8일 00시
강원,1,2020년 3월 8일 00시
경기,11,2020년 3월 8일 00시
세종,1,2020년 3월 8일 00시
울산,1,2020년 3월 8일 00시
대전,0,2020년 3월 8일 00시
광주,0,2020년 3월 8일 00시
인천,0,2020년 3월 8일 00시
대구,297,2020년 3월 8일 00시
부산,1,2020년 3월 8일 00시
서울,12,2020년 3월 8일 00시
합계,367,2020년 3월 8일 00시
제주,0,2020년 3월 7일 00시
경남,5,2020년 3월 7일 00시
경북,65,2020년 3월 7일 00시
전남,0,2020년 3월 7일 00시
전북,0,2020년 3월 7일 00시
충남,2,2020년 3월 7일 00시
충북,5,2020년 3월 7일 00시
강원,1,2020년 3월 7일 00시
경기,10,2020년 3월 7일 00시
세종,1,2020년 3월 7일 00시
울산,0,2020년 3월 7일 00시
대전,0,2020년 3월 7일 00시
광주,0,2020년 3월 7일 00시
인천,0,2020년 3월 7일 00시
대구,390,2020년 3월 7일 00시
부산,1,2020년 3월 7일 00시
서울,3,2020년 3월 7일 00시
합계,483,2020년 3월 7일 00시
제주,0,2020년 3월 6일 00시
경남,3,2020년 3월 6일 00시
경북,123,2020년 3월 6일 00시
전남,0,2020년 3월 6일 00시
전북,0,2020년 3월 6일 00시
충남,4,2020년 3월 6일 00시
충북,3,2020년 3월 6일 00시
강원,2,2020년 3월 6일 00시
경기,10,2020년 3월 6일 00시
세종,0,2020년 3월 6일 00시
울산,0,2020년 3월 6일 00시
대전,2,2020년 3월 6일 00시
광주,-1,2020년 3월 6일 00시
인천,0,2020년 3월 6일 00시
대구,367,2020년 3월 6일 00시
부산,3,2020년 3월 6일 00시
서울,2,2020년 3월 6일 00시
합계,518,2020년 3월 6일 00시
제주,1,2020년 3월 5일 00시
경남,9,2020년 3월 5일 00시
경북,87,2020년 3월 5일 00시
전남,-1,2020년 3월 5일 00시
전북,0,2020년 3월 5일 00시
충남,4,2020년 3월 5일 00시
충북,1,2020년 3월 5일 00시
강원,2,2020년 3월 5일 00시
경기,9,2020년 3월 5일 00시
세종,0,2020년 3월 5일 00시
울산,0,2020년 3월 5일 00시
대전,1,2020년 3월 5일 00시
광주,1,2020년 3월 5일 00시
인천,0,2020년 3월 5일 00시
대구,321,2020년 3월 5일 00시
부산,-1,2020년 3월 5일 00시
서울,4,2020년 3월 5일 00시
합계,438,2020년 3월 5일 00시
제주,0,2020년 3월 4일 00시
경남,1,2020년 3월 4일 00시
경북,89,2020년 3월 4일 00시
전남,0,2020년 3월 4일 00시
전북,0,2020년 3월 4일 00시
충남,1,2020년 3월 4일 00시
충북,0,2020년 3월 4일 00시
강원,1,2020년 3월 4일 00시
경기,7,2020년 3월 4일 00시
세종,0,2020년 3월 4일 00시
울산,3,2020년 3월 4일 00시
대전,1,2020년 3월 4일 00시
광주,2,2020년 3월 4일 00시
인천,2,2020년 3월 4일 00시
대구,405,2020년 3월 4일 00시
부산,3,2020년 3월 4일 00시
서울,1,2020년 3월 4일 00시
합계,516,2020년 3월 4일 00시
검역,0,2020년 3월 1일 16시
제주,0,2020년 3월 1일 16시
경남,4,2020년 3월 1일 16시
경북,67,2020년 3월 1일 16시
전남,0,2020년 3월 1일 16시
전북,1,2020년 3월 1일 16시
충남,13,2020년 3월 1일 16시
충북,1,2020년 3월 1일 16시
강원,8,2020년 3월 1일 16시
경기,7,2020년 3월 1일 16시
세종,0,2020년 3월 1일 16시
울산,3,2020년 3월 1일 16시
대전,0,2020년 3월 1일 16시
광주,0,2020년 3월 1일 16시
인천,0,2020년 3월 1일 16시
대구,469,2020년 3월 1일 16시
부산,3,2020년 3월 1일 16시
서울,10,2020년 3월 1일 16시
합계,586,2020년 3월 1일 16시
